sec_id,call_or_put,ratio,lastPrice,dte
108321.0,C,0.99907,32.3,10
108321.0,C,1.0083,31.5,10
108321.0,C,1.0176,31.7,10
108321.0,C,1.0268,29.3,10
108321.0,C,1.0361,30.95,10
108321.0,C,1.0453,27.45,10
108321.0,C,1.0546,26.8,10
108321.0,C,1.0638,26.75,10
108321.0,C,1.0731,24.95,10
108321.0,C,1.0823,23.5,10
108321.0,C,1.0916,25.4,10
108321.0,C,1.1008,24.05,10
108321.0,C,1.1101,23.7,10
108321.0,C,1.1193,21.1,10
108321.0,C,1.1286,20.95,10
108321.0,C,1.1378,19.75,10
108321.0,C,1.1471,19.65,10
108321.0,C,1.1563,19.0,10
108321.0,C,1.1656,17.4,10
108321.0,C,1.1748,16.05,10
108321.0,C,1.1841,15.75,10
108321.0,C,1.1933,15.3,10
108321.0,C,1.2026,14.85,10
108321.0,C,1.2118,14.05,10
108321.0,C,1.2211,13.3,10
108321.0,C,1.2303,12.55,10
108321.0,C,1.2396,11.8,10
108321.0,C,1.2488,11.1,10
108321.0,C,1.2581,10.4,10
108321.0,C,1.2673,9.7,10
108321.0,C,1.2766,9.05,10
108321.0,C,1.2858,8.45,10
108321.0,C,1.2951,7.85,10
108321.0,C,1.3043,7.25,10
108321.0,C,1.3136,6.7,10
108321.0,C,1.3228,6.2,10
108321.0,C,1.3321,5.7,10
108321.0,C,1.3414,5.25,10
108321.0,C,1.3506,4.8,10
108321.0,C,1.3599,4.35,10
108321.0,C,1.3691,4.0,10
108321.0,C,1.3784,3.6,10
108321.0,C,1.3876,3.25,10
108321.0,C,1.4107,2.54,10
108321.0,C,1.4339,1.93,10
108321.0,C,1.457,1.45,10
108321.0,C,1.4801,1.09,10
108321.0,C,1.5032,0.79,10
108321.0,C,1.5264,0.58,10
108321.0,C,1.5495,0.42,10
108321.0,C,1.5726,0.3,10
108321.0,C,1.5957,0.22,10
108321.0,C,1.6189,0.16,10
108321.0,C,1.642,0.11,10
108321.0,C,1.6651,0.08,10
108321.0,C,1.6883,0.06,10
108321.0,C,1.7114,0.05,10
108321.0,C,1.7345,0.04,10
108321.0,C,1.7576,0.03,10
108321.0,C,1.7808,0.02,10
108321.0,C,1.8039,0.02,10
108321.0,C,1.827,0.01,10
108321.0,C,1.8501,0.01,10
108321.0,C,1.8964,0.01,10
108321.0,C,1.9426,0.01,10
108321.0,C,1.9889,0.0,10
108321.0,C,2.0352,0.0,10
108321.0,C,2.0814,0.0,10
108321.0,C,2.1277,0.0,10
108321.0,C,2.1739,0.0,10
108321.0,C,2.2202,0.0,10
108321.0,C,2.3127,0.0,10
108321.0,C,2.4052,0.0,10
108321.0,C,0.64755,71.15,10
108321.0,C,0.6938,66.3,10
108321.0,C,0.74006,61.4,10
108321.0,C,0.78631,56.3,10
108321.0,C,0.83256,51.35,10
108321.0,C,0.87882,46.55,10
108321.0,C,0.092507,132.75,17
108321.0,C,0.92507,43.2,17
108321.0,C,0.9482,40.75,17
108321.0,C,0.97132,38.3,17
108321.0,C,0.99445,35.85,17
108321.0,C,1.0176,33.45,17
108321.0,C,1.0407,31.15,17
108321.0,C,1.0638,28.85,17
108321.0,C,1.0754,27.65,17
108321.0,C,1.087,26.5,17
108321.0,C,1.0985,25.4,17
108321.0,C,1.1101,24.25,17
108321.0,C,1.1216,23.15,17
108321.0,C,1.1332,22.05,17
108321.0,C,1.1448,20.85,17
108321.0,C,1.1563,19.8,17
108321.0,C,1.1679,18.8,17
108321.0,C,1.1795,17.75,17
108321.0,C,1.191,16.8,17
108321.0,C,1.2026,15.85,17
108321.0,C,1.2142,14.9,17
108321.0,C,1.2257,13.95,17
108321.0,C,1.2373,13.05,17
108321.0,C,1.2488,12.2,17
108321.0,C,1.2581,11.5,17
108321.0,C,1.2604,11.35,17
108321.0,C,1.2673,10.85,17
108321.0,C,1.272,10.55,17
108321.0,C,1.2766,10.25,17
108321.0,C,1.2835,9.8,17
108321.0,C,1.2858,9.65,17
108321.0,C,1.2951,9.05,17
108321.0,C,1.3043,8.45,17
108321.0,C,1.3136,7.9,17
108321.0,C,1.3182,7.65,17
108321.0,C,1.3228,7.4,17
108321.0,C,1.3321,6.9,17
108321.0,C,1.3414,6.4,17
108321.0,C,1.3506,5.95,17
108321.0,C,1.3599,5.5,17
108321.0,C,1.3645,5.3,17
108321.0,C,1.3691,5.1,17
108321.0,C,1.3784,4.7,17
108321.0,C,0.13876,127.75,17
108321.0,C,1.3876,4.35,17
108321.0,C,1.4107,3.5,17
108321.0,C,1.4339,2.82,17
108321.0,C,1.457,2.23,17
108321.0,C,1.4801,1.75,17
108321.0,C,1.5032,1.37,17
108321.0,C,1.5264,1.06,17
108321.0,C,1.5495,0.82,17
108321.0,C,1.5726,0.63,17
108321.0,C,1.5957,0.49,17
108321.0,C,1.6189,0.38,17
108321.0,C,1.642,0.3,17
108321.0,C,1.6651,0.24,17
108321.0,C,1.6883,0.19,17
108321.0,C,1.7114,0.15,17
108321.0,C,1.7345,0.13,17
108321.0,C,1.7576,0.11,17
108321.0,C,1.7808,0.09,17
108321.0,C,1.8039,0.08,17
108321.0,C,0.18501,122.75,17
108321.0,C,1.8501,0.06,17
108321.0,C,1.8964,0.04,17
108321.0,C,1.9426,0.03,17
108321.0,C,1.9889,0.03,17
108321.0,C,2.0352,0.02,17
108321.0,C,2.0814,0.02,17
108321.0,C,2.1277,0.01,17
108321.0,C,2.1739,0.01,17
108321.0,C,2.2202,0.01,17
108321.0,C,2.2433,0.01,17
108321.0,C,2.2664,0.01,17
108321.0,C,2.2895,0.01,17
108321.0,C,0.23127,117.7,17
108321.0,C,2.3127,0.0,17
108321.0,C,2.3589,0.0,17
108321.0,C,2.4052,0.0,17
108321.0,C,2.4514,0.01,17
108321.0,C,2.4977,0.0,17
108321.0,C,2.5439,0.0,17
108321.0,C,2.5902,0.0,17
108321.0,C,2.6364,0.0,17
108321.0,C,2.6596,0.0,17
108321.0,C,2.6827,0.0,17
108321.0,C,2.729,0.0,17
108321.0,C,0.27752,112.75,17
108321.0,C,2.7752,0.0,17
108321.0,C,2.8215,0.0,17
108321.0,C,2.8677,0.0,17
108321.0,C,2.8908,0.0,17
108321.0,C,2.9602,0.0,17
108321.0,C,3.0065,0.0,17
108321.0,C,3.0527,0.0,17
108321.0,C,3.1221,0.0,17
108321.0,C,3.1452,0.0,17
108321.0,C,0.32377,107.75,17
108321.0,C,3.2377,0.0,17
108321.0,C,3.3302,0.0,17
108321.0,C,3.3534,0.0,17
108321.0,C,3.4228,0.0,17
108321.0,C,3.469,0.0,17
108321.0,C,3.5153,0.0,17
108321.0,C,3.5846,0.0,17
108321.0,C,3.6078,0.0,17
108321.0,C,0.37003,102.85,17
108321.0,C,3.7003,0.0,17
108321.0,C,3.7928,0.0,17
108321.0,C,3.8853,0.0,17
108321.0,C,3.9315,0.0,17
108321.0,C,3.9778,0.0,17
108321.0,C,4.0703,0.0,17
108321.0,C,0.41628,97.7,17
108321.0,C,4.1628,0.0,17
108321.0,C,4.2553,0.0,17
108321.0,C,4.3478,0.0,17
108321.0,C,4.3941,0.0,17
108321.0,C,4.4403,0.0,17
108321.0,C,4.5328,0.0,17
108321.0,C,0.046253,137.7,17
108321.0,C,0.46253,92.9,17
108321.0,C,4.6253,0.0,17
108321.0,C,4.8104,0.0,17
108321.0,C,4.9954,0.0,17
108321.0,C,5.1804,0.0,17
108321.0,C,5.3654,0.0,17
108321.0,C,0.55504,82.75,17
108321.0,C,5.5504,0.0,17
108321.0,C,0.57817,80.25,17
108321.0,C,0.6013,77.8,17
108321.0,C,0.62442,75.3,17
108321.0,C,0.64755,72.75,17
108321.0,C,0.67068,70.5,17
108321.0,C,0.6938,67.9,17
108321.0,C,0.71693,65.35,17
108321.0,C,0.74006,62.8,17
108321.0,C,0.76318,60.4,17
108321.0,C,0.78631,58.15,17
108321.0,C,0.80944,55.5,17
108321.0,C,0.83256,53.05,17
108321.0,C,0.85569,50.45,17
108321.0,C,0.87882,48.15,17
108321.0,C,0.90194,45.75,17
108321.0,C,0.92507,41.8,24
108321.0,C,0.97132,36.85,24
108321.0,C,1.0176,33.9,24
108321.0,C,1.0638,29.3,24
108321.0,C,1.1101,24.8,24
108321.0,C,1.1563,20.55,24
108321.0,C,1.1933,17.6,24
108321.0,C,1.2026,16.85,24
108321.0,C,1.2118,16.1,24
108321.0,C,1.2211,15.4,24
108321.0,C,1.2303,14.7,24
108321.0,C,1.2396,14.0,24
108321.0,C,1.2488,13.35,24
108321.0,C,1.2581,12.7,24
108321.0,C,1.2673,12.05,24
108321.0,C,1.2766,11.45,24
108321.0,C,1.2858,10.85,24
108321.0,C,1.2951,10.25,24
108321.0,C,1.3043,9.7,24
108321.0,C,1.3136,9.15,24
108321.0,C,1.3228,8.65,24
108321.0,C,1.3321,8.15,24
108321.0,C,1.3414,7.65,24
108321.0,C,1.3506,7.2,24
108321.0,C,1.3599,6.75,24
108321.0,C,1.3691,6.3,24
108321.0,C,1.3784,5.9,24
108321.0,C,1.3876,5.5,24
108321.0,C,1.4107,4.6,24
108321.0,C,1.4339,3.8,24
108321.0,C,1.457,3.15,24
108321.0,C,1.4801,2.59,24
108321.0,C,1.5032,2.1,24
108321.0,C,1.5264,1.7,24
108321.0,C,1.5495,1.38,24
108321.0,C,1.5726,1.1,24
108321.0,C,1.5957,0.89,24
108321.0,C,1.6189,0.71,24
108321.0,C,1.642,0.58,24
108321.0,C,1.6651,0.47,24
108321.0,C,1.6883,0.38,24
108321.0,C,1.7114,0.31,24
108321.0,C,1.7345,0.26,24
108321.0,C,1.7576,0.21,24
108321.0,C,1.7808,0.17,24
108321.0,C,1.8039,0.14,24
108321.0,C,1.827,0.12,24
108321.0,C,1.8501,0.1,24
108321.0,C,1.8964,0.07,24
108321.0,C,1.9426,0.05,24
108321.0,C,1.9889,0.04,24
108321.0,C,2.0352,0.03,24
108321.0,C,2.0814,0.02,24
108321.0,C,2.1277,0.01,24
108321.0,C,2.1739,0.01,24
108321.0,C,2.2202,0.0,24
108321.0,C,2.3127,0.0,24
108321.0,C,2.4052,0.0,24
108321.0,C,0.64755,71.5,24
108321.0,C,0.6938,66.5,24
108321.0,C,0.74006,61.5,24
108321.0,C,0.78631,56.5,24
108321.0,C,0.83256,51.55,24
108321.0,C,0.87882,46.95,24
108321.0,C,0.92507,42.25,31
108321.0,C,0.97132,39.1,31
108321.0,C,1.0176,34.05,31
108321.0,C,1.0638,28.85,31
108321.0,C,1.1101,25.6,31
108321.0,C,1.1563,21.55,31
108321.0,C,1.1933,18.7,31
108321.0,C,1.2026,18.0,31
108321.0,C,1.2118,17.3,31
108321.0,C,1.2211,16.6,31
108321.0,C,1.2303,15.9,31
108321.0,C,1.2396,15.25,31
108321.0,C,1.2488,14.6,31
108321.0,C,1.2581,14.0,31
108321.0,C,1.2673,13.35,31
108321.0,C,1.2766,12.75,31
108321.0,C,1.2858,12.15,31
108321.0,C,1.2951,11.6,31
108321.0,C,1.3043,11.05,31
108321.0,C,1.3136,10.5,31
108321.0,C,1.3228,10.0,31
108321.0,C,1.3321,9.5,31
108321.0,C,1.3414,9.0,31
108321.0,C,1.3506,8.55,31
108321.0,C,1.3599,8.05,31
108321.0,C,1.3691,7.6,31
108321.0,C,1.3784,7.2,31
108321.0,C,1.3876,6.8,31
108321.0,C,1.4107,5.85,31
108321.0,C,1.4339,5.0,31
108321.0,C,1.457,4.25,31
108321.0,C,1.4801,3.6,31
108321.0,C,1.5032,3.05,31
108321.0,C,1.5264,2.56,31
108321.0,C,1.5495,2.14,31
108321.0,C,1.5726,1.78,31
108321.0,C,1.5957,1.47,31
108321.0,C,1.6189,1.22,31
108321.0,C,1.642,1.01,31
108321.0,C,1.6651,0.83,31
108321.0,C,1.6883,0.69,31
108321.0,C,1.7114,0.58,31
108321.0,C,1.7345,0.48,31
108321.0,C,1.7576,0.4,31
108321.0,C,1.7808,0.33,31
108321.0,C,1.8039,0.28,31
108321.0,C,1.8501,0.2,31
108321.0,C,1.8964,0.15,31
108321.0,C,1.9426,0.11,31
108321.0,C,1.9889,0.08,31
108321.0,C,2.0352,0.06,31
108321.0,C,2.0814,0.04,31
108321.0,C,2.1277,0.03,31
108321.0,C,2.1739,0.02,31
108321.0,C,2.2202,0.01,31
108321.0,C,2.3127,0.0,31
108321.0,C,2.4052,0.0,31
108321.0,C,0.64755,70.1,31
108321.0,C,0.6938,65.2,31
108321.0,C,0.74006,60.25,31
108321.0,C,0.78631,56.25,31
108321.0,C,0.83256,52.2,31
108321.0,C,0.87882,47.55,31
108321.0,C,0.13876,131.75,16
108321.0,C,0.92507,43.05,38
108321.0,C,0.97132,36.9,38
108321.0,C,1.0176,34.45,38
108321.0,C,1.0638,30.25,38
108321.0,C,1.1101,25.35,38
108321.0,C,1.1563,22.5,38
108321.0,C,1.1933,19.55,38
108321.0,C,1.2026,18.85,38
108321.0,C,1.2118,18.15,38
108321.0,C,1.2211,17.5,38
108321.0,C,1.2303,16.85,38
108321.0,C,1.2396,16.2,38
108321.0,C,1.2488,15.55,38
108321.0,C,1.2581,14.95,38
108321.0,C,1.2673,14.3,38
108321.0,C,1.2766,13.7,38
108321.0,C,1.2858,13.15,38
108321.0,C,1.2951,12.55,38
108321.0,C,1.3043,12.0,38
108321.0,C,1.3136,11.5,38
108321.0,C,1.3228,10.95,38
108321.0,C,1.3321,10.45,38
108321.0,C,1.3414,9.95,38
108321.0,C,1.3506,9.5,38
108321.0,C,1.3599,9.0,38
108321.0,C,1.3691,8.55,38
108321.0,C,1.3784,8.15,38
108321.0,C,1.3876,7.75,38
108321.0,C,1.4107,6.75,38
108321.0,C,1.4339,5.85,38
108321.0,C,1.457,5.05,38
108321.0,C,1.4801,4.35,38
108321.0,C,1.5032,3.75,38
108321.0,C,1.5264,3.2,38
108321.0,C,1.5726,2.31,38
108321.0,C,1.6189,1.65,38
108321.0,C,1.6651,1.17,38
108321.0,C,1.7114,0.83,38
108321.0,C,1.7576,0.59,38
108321.0,C,1.8039,0.42,38
108321.0,C,0.87882,48.65,38
108321.0,C,0.92507,44.55,45
108321.0,C,0.97132,40.0,45
108321.0,C,1.0176,35.55,45
108321.0,C,1.0638,31.2,45
108321.0,C,1.1101,27.2,45
108321.0,C,1.1563,23.4,45
108321.0,C,1.2026,19.85,45
108321.0,C,1.2488,16.6,45
108321.0,C,1.2951,13.65,45
108321.0,C,1.3414,11.05,45
108321.0,C,1.3876,8.75,45
108321.0,C,1.4339,6.85,45
108321.0,C,1.4801,5.25,45
108321.0,C,1.5264,3.95,45
108321.0,C,1.5726,2.99,45
108321.0,C,1.6189,2.22,45
108321.0,C,1.6651,1.63,45
108321.0,C,1.7114,1.21,45
108321.0,C,1.7576,0.89,45
108321.0,C,1.8039,0.67,45
108321.0,C,1.8501,0.5,45
108321.0,C,1.8964,0.38,45
108321.0,C,1.9426,0.29,45
108321.0,C,1.9889,0.22,45
108321.0,C,2.0352,0.18,45
108321.0,C,2.0814,0.14,45
108321.0,C,2.1277,0.11,45
108321.0,C,2.1739,0.09,45
108321.0,C,2.2202,0.07,45
108321.0,C,2.2664,0.06,45
108321.0,C,2.3127,0.05,45
108321.0,C,2.3589,0.04,45
108321.0,C,2.4052,0.03,45
108321.0,C,2.4514,0.02,45
108321.0,C,2.4977,0.02,45
108321.0,C,2.5439,0.02,45
108321.0,C,2.5902,0.01,45
108321.0,C,2.6364,0.01,45
108321.0,C,2.6827,0.0,45
108321.0,C,2.729,0.0,45
108321.0,C,2.7752,0.0,45
108321.0,C,2.8215,0.0,45
108321.0,C,2.8677,0.0,45
108321.0,C,2.914,0.0,45
108321.0,C,2.9602,0.0,45
108321.0,C,3.0065,0.0,45
108321.0,C,3.0527,0.0,45
108321.0,C,3.099,0.0,45
108321.0,C,3.1452,0.0,45
108321.0,C,3.1915,0.0,45
108321.0,C,3.2377,0.0,45
108321.0,C,3.284,0.0,45
108321.0,C,3.3302,0.0,45
108321.0,C,3.3765,0.0,45
108321.0,C,3.4228,0.0,45
108321.0,C,0.55504,83.15,45
108321.0,C,0.6013,78.25,45
108321.0,C,0.64755,73.25,45
108321.0,C,0.6938,68.2,45
108321.0,C,0.74006,63.4,45
108321.0,C,0.78631,58.55,45
108321.0,C,0.83256,53.9,45
108321.0,C,0.87882,49.05,45
108321.0,C,0.092507,132.7,73
108321.0,C,0.92507,46.1,73
108321.0,C,0.97132,41.8,73
108321.0,C,1.0176,37.7,73
108321.0,C,1.0638,33.7,73
108321.0,C,1.1101,29.95,73
108321.0,C,1.1563,26.35,73
108321.0,C,1.2026,23.05,73
108321.0,C,1.2488,20.1,73
108321.0,C,1.2951,17.25,73
108321.0,C,1.3414,14.7,73
108321.0,C,0.13876,127.9,73
108321.0,C,1.3876,12.4,73
108321.0,C,1.4339,10.4,73
108321.0,C,1.4801,8.6,73
108321.0,C,1.5264,7.05,73
108321.0,C,1.5726,5.75,73
108321.0,C,1.6189,4.65,73
108321.0,C,1.6651,3.75,73
108321.0,C,1.7114,3.0,73
108321.0,C,1.7576,2.42,73
108321.0,C,1.8039,1.94,73
108321.0,C,0.18501,122.95,73
108321.0,C,1.8501,1.55,73
108321.0,C,1.8964,1.24,73
108321.0,C,1.9426,1.01,73
108321.0,C,1.9889,0.82,73
108321.0,C,2.0352,0.66,73
108321.0,C,2.0814,0.54,73
108321.0,C,2.1277,0.44,73
108321.0,C,2.1739,0.36,73
108321.0,C,2.2202,0.3,73
108321.0,C,2.2664,0.25,73
108321.0,C,0.23127,118.0,73
108321.0,C,2.3127,0.21,73
108321.0,C,2.3589,0.17,73
108321.0,C,2.4052,0.14,73
108321.0,C,2.4514,0.12,73
108321.0,C,2.4977,0.1,73
108321.0,C,2.5439,0.09,73
108321.0,C,2.5902,0.07,73
108321.0,C,2.6364,0.06,73
108321.0,C,2.6827,0.05,73
108321.0,C,2.729,0.05,73
108321.0,C,0.27752,112.95,73
108321.0,C,2.7752,0.04,73
108321.0,C,2.8215,0.03,73
108321.0,C,2.8677,0.03,73
108321.0,C,2.914,0.02,73
108321.0,C,2.9602,0.02,73
108321.0,C,3.0065,0.01,73
108321.0,C,3.0527,0.01,73
108321.0,C,3.099,0.0,73
108321.0,C,3.1452,0.0,73
108321.0,C,3.1915,0.0,73
108321.0,C,0.32377,108.05,73
108321.0,C,3.2377,0.0,73
108321.0,C,3.284,0.0,73
108321.0,C,3.3302,0.01,73
108321.0,C,3.3765,0.0,73
108321.0,C,3.4228,0.0,73
108321.0,C,3.469,0.0,73
108321.0,C,3.5153,0.0,73
108321.0,C,3.6078,0.0,73
108321.0,C,0.37003,103.05,73
108321.0,C,3.7003,0.01,73
108321.0,C,3.7928,0.0,73
108321.0,C,3.8853,0.0,73
108321.0,C,3.9315,0.0,73
108321.0,C,3.9778,0.0,73
108321.0,C,4.0703,0.0,73
108321.0,C,0.41628,98.2,73
108321.0,C,4.1628,0.0,73
108321.0,C,4.2553,0.0,73
108321.0,C,4.3478,0.0,73
108321.0,C,4.3941,0.0,73
108321.0,C,4.4403,0.0,73
108321.0,C,4.5328,0.0,73
108321.0,C,0.046253,137.75,73
108321.0,C,0.46253,93.25,73
108321.0,C,4.6253,0.0,73
108321.0,C,4.8104,0.0,73
108321.0,C,4.9954,0.0,73
108321.0,C,0.50879,88.3,73
108321.0,C,5.1804,0.0,73
108321.0,C,5.3654,0.0,73
108321.0,C,0.55504,83.35,73
108321.0,C,5.5504,0.0,73
108321.0,C,0.6013,78.45,73
108321.0,C,0.64755,73.6,73
108321.0,C,0.6938,69.1,73
108321.0,C,0.74006,64.25,73
108321.0,C,0.78631,59.55,73
108321.0,C,0.83256,55.05,73
108321.0,C,0.87882,50.55,73
108321.0,C,0.92507,47.75,108
108321.0,C,0.97132,43.65,108
108321.0,C,1.0176,39.75,108
108321.0,C,1.0638,35.95,108
108321.0,C,1.1101,32.45,108
108321.0,C,1.1563,29.05,108
108321.0,C,1.2026,25.9,108
108321.0,C,1.2488,22.95,108
108321.0,C,1.2951,20.15,108
108321.0,C,1.3414,17.65,108
108321.0,C,1.3876,15.3,108
108321.0,C,1.4339,13.25,108
108321.0,C,1.4801,11.35,108
108321.0,C,1.5264,9.7,108
108321.0,C,1.5726,8.25,108
108321.0,C,1.6189,6.95,108
108321.0,C,1.6651,5.85,108
108321.0,C,1.7114,4.9,108
108321.0,C,1.7576,4.1,108
108321.0,C,1.8039,3.45,108
108321.0,C,1.8501,2.89,108
108321.0,C,1.8964,2.42,108
108321.0,C,1.9426,2.01,108
108321.0,C,1.9889,1.69,108
108321.0,C,2.0352,1.42,108
108321.0,C,2.0814,1.19,108
108321.0,C,2.1277,1.0,108
108321.0,C,2.1739,0.84,108
108321.0,C,2.2202,0.71,108
108321.0,C,2.2664,0.61,108
108321.0,C,2.3127,0.52,108
108321.0,C,2.3589,0.44,108
108321.0,C,2.4052,0.38,108
108321.0,C,2.4514,0.32,108
108321.0,C,2.4977,0.28,108
108321.0,C,2.5439,0.23,108
108321.0,C,2.5902,0.2,108
108321.0,C,2.6364,0.18,108
108321.0,C,2.6827,0.15,108
108321.0,C,2.729,0.13,108
108321.0,C,2.7752,0.11,108
108321.0,C,2.8215,0.1,108
108321.0,C,2.8677,0.08,108
108321.0,C,2.914,0.07,108
108321.0,C,2.9602,0.06,108
108321.0,C,0.55504,83.85,108
108321.0,C,0.6013,79.15,108
108321.0,C,0.64755,74.3,108
108321.0,C,0.6938,69.55,108
108321.0,C,0.74006,65.0,108
108321.0,C,0.78631,60.75,108
108321.0,C,0.83256,56.3,108
108321.0,C,0.87882,52.0,108
108321.0,C,0.092507,132.65,164
108321.0,C,0.92507,50.35,164
108321.0,C,0.9482,48.4,164
108321.0,C,0.97132,46.65,164
108321.0,C,0.99445,44.8,164
108321.0,C,1.0176,42.95,164
108321.0,C,1.0407,41.2,164
108321.0,C,1.0638,39.45,164
108321.0,C,1.087,37.65,164
108321.0,C,1.1101,36.2,164
108321.0,C,1.1332,34.5,164
108321.0,C,1.1563,33.0,164
108321.0,C,1.1795,31.45,164
108321.0,C,1.2026,30.0,164
108321.0,C,1.2257,28.5,164
108321.0,C,1.2488,27.1,164
108321.0,C,1.272,25.85,164
108321.0,C,1.2951,24.55,164
108321.0,C,1.3182,23.25,164
108321.0,C,1.3414,22.1,164
108321.0,C,1.3645,20.9,164
108321.0,C,0.13876,127.85,164
108321.0,C,1.3876,19.8,164
108321.0,C,1.4107,18.7,164
108321.0,C,1.4339,17.7,164
108321.0,C,1.457,16.7,164
108321.0,C,1.4801,15.75,164
108321.0,C,1.5032,14.9,164
108321.0,C,1.5264,14.05,164
108321.0,C,1.5495,13.15,164
108321.0,C,1.5726,12.4,164
108321.0,C,1.5957,11.7,164
108321.0,C,1.6189,10.95,164
108321.0,C,1.642,10.25,164
108321.0,C,1.6651,9.65,164
108321.0,C,1.6883,9.05,164
108321.0,C,1.7114,8.45,164
108321.0,C,1.7345,7.95,164
108321.0,C,1.7576,7.45,164
108321.0,C,1.7808,6.95,164
108321.0,C,1.8039,6.5,164
108321.0,C,1.827,6.1,164
108321.0,C,0.18501,122.85,164
108321.0,C,1.8501,5.7,164
108321.0,C,1.8733,5.3,164
108321.0,C,1.8964,4.95,164
108321.0,C,1.9195,4.65,164
108321.0,C,1.9426,4.3,164
108321.0,C,1.9658,4.05,164
108321.0,C,1.9889,3.8,164
108321.0,C,2.012,3.55,164
108321.0,C,2.0352,3.3,164
108321.0,C,2.0583,3.1,164
108321.0,C,0.20814,120.45,164
108321.0,C,2.0814,2.89,164
108321.0,C,2.1045,2.7,164
108321.0,C,2.1277,2.53,164
108321.0,C,2.1508,2.37,164
108321.0,C,2.1739,2.21,164
108321.0,C,2.197,2.08,164
108321.0,C,2.2202,1.94,164
108321.0,C,2.2433,1.8,164
108321.0,C,2.2664,1.68,164
108321.0,C,2.2895,1.59,164
108321.0,C,0.23127,118.0,164
108321.0,C,2.3127,1.46,164
108321.0,C,2.3589,1.27,164
108321.0,C,2.4052,1.12,164
108321.0,C,2.4514,0.99,164
108321.0,C,2.4977,0.88,164
108321.0,C,2.5439,0.77,164
108321.0,C,2.5902,0.68,164
108321.0,C,2.6364,0.59,164
108321.0,C,2.6596,0.56,164
108321.0,C,2.6827,0.53,164
108321.0,C,2.729,0.47,164
108321.0,C,0.27752,113.2,164
108321.0,C,2.7752,0.41,164
108321.0,C,2.8215,0.37,164
108321.0,C,2.8677,0.33,164
108321.0,C,2.8908,0.31,164
108321.0,C,2.9602,0.25,164
108321.0,C,3.0065,0.22,164
108321.0,C,3.0527,0.19,164
108321.0,C,3.1221,0.16,164
